,0,1,2,3,4,5
42,1.0,1.0,0.875,0.6875,0.5,0.546875
43,0.0,0.25,0.25,0.5,0.34375,0.3125
44,0.0,0.0,0.125,0.375,0.375,0.453125
45,0.0,0.0,0.375,0.5625,0.5625,0.546875
46,0.0,0.5,0.5,0.4375,0.46875,0.46875
47,1.0,0.75,0.625,0.4375,0.40625,0.4375
48,0.0,0.25,0.5,0.4375,0.5,0.453125
49,1.0,0.75,0.75,0.6875,0.59375,0.546875
50,0.5,0.25,0.25,0.5,0.5625,0.5
51,1.0,0.75,0.5,0.625,0.53125,0.5625
52,1.0,0.5,0.375,0.375,0.40625,0.4375
53,1.0,1.0,0.625,0.5,0.4375,0.4375
54,0.5,0.5,0.5,0.375,0.4375,0.515625
55,1.0,1.0,0.875,0.6875,0.625,0.609375
56,0.5,0.5,0.25,0.375,0.53125,0.5
57,0.0,0.0,0.125,0.25,0.46875,0.4375
58,0.5,0.5,0.5,0.5,0.46875,0.515625
59,0.0,0.0,0.25,0.375,0.5,0.484375
60,0.5,0.75,0.5,0.5625,0.46875,0.328125
61,1.0,1.0,0.875,0.5625,0.5625,0.5625
62,0.0,0.25,0.5,0.5625,0.5,0.484375
63,0.0,0.0,0.375,0.5625,0.4375,0.46875
64,1.0,1.0,0.5,0.5,0.5,0.515625
65,0.0,0.25,0.125,0.5,0.40625,0.375
66,0.0,0.25,0.5,0.625,0.65625,0.609375
67,0.5,0.5,0.375,0.5,0.40625,0.46875
68,0.5,0.75,0.5,0.625,0.625,0.609375
69,0.5,0.25,0.5,0.5,0.46875,0.4375
70,1.0,0.5,0.5,0.5625,0.5,0.53125
71,0.5,0.5,0.5,0.5,0.40625,0.484375
72,1.0,0.75,0.5,0.5,0.5625,0.5
73,0.5,0.25,0.5,0.625,0.59375,0.546875
74,1.0,0.75,0.625,0.4375,0.5,0.4375
75,1.0,0.75,0.75,0.5625,0.53125,0.484375
76,0.0,0.0,0.25,0.375,0.40625,0.515625
77,0.5,0.25,0.375,0.4375,0.375,0.40625
78,0.5,0.5,0.5,0.375,0.4375,0.453125
79,1.0,0.5,0.5,0.4375,0.5,0.515625
80,0.5,0.75,0.75,0.625,0.59375,0.546875
81,0.5,0.75,0.75,0.625,0.71875,0.609375
82,0.0,0.25,0.25,0.25,0.375,0.4375
83,0.5,0.75,0.75,0.625,0.53125,0.40625
84,0.0,0.25,0.375,0.4375,0.46875,0.46875
85,0.5,0.75,0.625,0.625,0.5625,0.546875
86,0.5,0.5,0.5,0.4375,0.53125,0.53125
87,0.5,0.5,0.375,0.5,0.5625,0.578125
88,1.0,0.5,0.625,0.8125,0.6875,0.59375
89,0.5,0.25,0.25,0.375,0.3125,0.3125
90,0.0,0.25,0.375,0.5,0.59375,0.546875
91,0.5,0.75,0.75,0.625,0.46875,0.578125
92,0.0,0.0,0.375,0.375,0.53125,0.40625
93,0.0,0.25,0.375,0.375,0.4375,0.40625
94,0.5,0.75,0.75,0.5625,0.59375,0.46875
95,1.0,1.0,0.75,0.5625,0.5,0.421875
96,1.0,1.0,0.875,0.5625,0.59375,0.5625
97,0.0,0.0,0.375,0.4375,0.4375,0.40625
98,0.5,0.5,0.25,0.375,0.46875,0.4375
99,1.0,0.75,0.75,0.75,0.59375,0.609375
100,0.0,0.25,0.25,0.4375,0.59375,0.515625
101,0.5,0.75,0.75,0.5,0.53125,0.5625
102,1.0,0.75,0.625,0.625,0.5625,0.515625
103,0.0,0.5,0.375,0.375,0.53125,0.46875
104,0.5,0.25,0.5,0.625,0.5625,0.515625
105,0.5,0.75,0.625,0.375,0.46875,0.53125
106,0.5,0.25,0.5,0.5625,0.40625,0.375
107,1.0,1.0,0.75,0.4375,0.4375,0.46875
108,0.5,0.5,0.25,0.4375,0.46875,0.484375
109,0.0,0.0,0.125,0.375,0.375,0.46875
110,1.0,1.0,0.625,0.5,0.53125,0.453125
111,0.5,0.5,0.5,0.4375,0.46875,0.484375
112,0.0,0.0,0.25,0.375,0.5625,0.578125
113,0.5,0.25,0.25,0.3125,0.375,0.421875
114,0.0,0.25,0.5,0.5625,0.53125,0.46875
115,1.0,0.75,0.75,0.625,0.6875,0.609375
116,0.0,0.25,0.25,0.4375,0.5,0.515625
117,0.0,0.0,0.375,0.4375,0.40625,0.421875
118,1.0,0.5,0.25,0.375,0.5,0.484375
119,1.0,0.75,0.625,0.5,0.5,0.375
120,0.5,0.5,0.625,0.6875,0.59375,0.5625
121,0.5,0.75,0.75,0.625,0.59375,0.625
122,0.5,0.25,0.5,0.6875,0.5,0.484375
123,0.5,0.5,0.5,0.5625,0.53125,0.484375
124,1.0,1.0,0.875,0.75,0.6875,0.65625
125,0.5,0.25,0.25,0.3125,0.46875,0.453125
126,1.0,0.75,0.5,0.375,0.40625,0.515625
127,0.5,0.5,0.375,0.625,0.40625,0.421875
128,1.0,0.5,0.625,0.5,0.5,0.5
129,1.0,0.5,0.5,0.5625,0.625,0.546875
130,0.0,0.25,0.5,0.5625,0.5625,0.546875
131,1.0,1.0,0.875,0.6875,0.625,0.546875
132,0.5,0.75,0.375,0.5625,0.46875,0.453125
133,0.5,0.75,0.625,0.625,0.53125,0.46875
134,0.0,0.25,0.125,0.375,0.34375,0.359375
135,0.5,0.5,0.375,0.4375,0.53125,0.546875
136,0.5,0.5,0.375,0.4375,0.34375,0.34375
137,0.5,0.5,0.5,0.4375,0.46875,0.4375
138,0.5,0.5,0.625,0.4375,0.4375,0.421875
139,1.0,0.75,0.5,0.6875,0.6875,0.578125
140,1.0,0.5,0.5,0.4375,0.375,0.4375
141,1.0,0.75,0.625,0.625,0.53125,0.546875
142,0.5,0.5,0.5,0.5,0.5625,0.59375
143,0.5,0.25,0.375,0.4375,0.46875,0.375
144,0.0,0.0,0.5,0.5,0.5625,0.5
145,0.0,0.0,0.375,0.4375,0.375,0.484375
146,0.0,0.25,0.5,0.5625,0.5625,0.546875
147,0.0,0.5,0.625,0.5625,0.5,0.453125
148,0.5,0.25,0.25,0.375,0.34375,0.390625
149,0.5,0.75,0.625,0.625,0.53125,0.53125
150,0.5,0.25,0.5,0.375,0.46875,0.5625
151,1.0,1.0,0.875,0.75,0.65625,0.5625
152,0.0,0.25,0.375,0.375,0.46875,0.453125
153,0.5,0.5,0.625,0.6875,0.59375,0.59375
154,0.5,0.25,0.5,0.5,0.59375,0.484375
155,0.5,0.5,0.5,0.5,0.5625,0.609375
156,1.0,0.75,0.5,0.375,0.46875,0.4375
157,0.5,0.5,0.625,0.4375,0.4375,0.453125
158,0.5,0.75,0.375,0.5,0.59375,0.609375
159,0.5,0.5,0.625,0.5625,0.53125,0.546875
160,0.5,0.5,0.5,0.375,0.53125,0.5625
161,0.0,0.25,0.375,0.4375,0.59375,0.546875
162,1.0,1.0,0.75,0.5625,0.53125,0.5
163,0.5,0.25,0.25,0.5625,0.5625,0.515625
164,0.5,0.75,0.625,0.5,0.59375,0.546875
165,1.0,1.0,0.625,0.5625,0.59375,0.5625
166,0.5,0.5,0.5,0.5,0.46875,0.5
167,0.5,0.5,0.625,0.5625,0.53125,0.5
168,0.0,0.25,0.375,0.4375,0.34375,0.328125
169,0.5,0.5,0.375,0.5,0.53125,0.578125
170,1.0,0.75,0.75,0.6875,0.65625,0.546875
171,1.0,1.0,0.625,0.5625,0.46875,0.5
172,0.5,0.75,0.625,0.6875,0.65625,0.484375
173,1.0,1.0,0.75,0.6875,0.5625,0.53125
174,0.5,0.25,0.25,0.4375,0.46875,0.4375
175,0.5,0.25,0.5,0.4375,0.5625,0.53125
176,0.5,0.5,0.75,0.5,0.53125,0.53125
177,1.0,1.0,0.875,0.75,0.59375,0.5625
178,0.0,0.25,0.375,0.375,0.40625,0.421875
179,0.5,0.5,0.75,0.5625,0.40625,0.375
180,0.5,0.75,0.625,0.4375,0.5625,0.515625
181,0.0,0.25,0.375,0.5,0.5625,0.484375
182,0.5,0.5,0.375,0.5,0.5,0.53125
183,1.0,0.5,0.375,0.4375,0.375,0.453125
184,0.5,0.75,0.625,0.5,0.59375,0.515625
185,0.5,0.25,0.625,0.5,0.59375,0.578125
186,0.0,0.25,0.25,0.3125,0.4375,0.453125
187,0.5,0.5,0.5,0.375,0.34375,0.390625
188,1.0,0.75,0.75,0.5625,0.5625,0.546875
189,0.5,0.5,0.375,0.375,0.40625,0.359375
190,1.0,0.75,0.75,0.625,0.5625,0.5
191,0.0,0.25,0.625,0.5,0.40625,0.5
192,0.5,0.75,0.625,0.375,0.46875,0.453125
193,0.5,0.25,0.625,0.4375,0.5,0.515625
194,1.0,0.5,0.5,0.375,0.46875,0.484375
195,1.0,1.0,0.625,0.5625,0.5,0.484375
196,1.0,0.75,0.625,0.625,0.59375,0.546875
197,0.5,0.5,0.75,0.625,0.5625,0.5625
198,1.0,0.75,0.875,0.8125,0.65625,0.640625
199,0.5,0.25,0.375,0.375,0.34375,0.4375
200,1.0,0.75,0.625,0.5,0.46875,0.59375
201,0.0,0.0,0.375,0.375,0.40625,0.328125
202,0.5,0.5,0.75,0.625,0.625,0.578125
203,0.0,0.5,0.375,0.5,0.5625,0.546875
204,0.5,0.75,0.625,0.5,0.625,0.609375
205,1.0,0.75,0.625,0.4375,0.53125,0.625
206,1.0,0.5,0.375,0.5625,0.5625,0.515625
207,0.5,0.5,0.375,0.4375,0.59375,0.578125
208,0.5,0.5,0.5,0.5,0.5625,0.5625
209,1.0,0.75,0.375,0.375,0.46875,0.46875
210,0.5,0.5,0.5,0.625,0.5625,0.484375
211,0.5,0.25,0.125,0.5,0.5625,0.546875
212,1.0,0.75,0.75,0.6875,0.65625,0.5625
213,1.0,0.75,0.75,0.625,0.53125,0.484375
214,0.5,0.25,0.5,0.375,0.40625,0.484375
215,0.5,0.5,0.625,0.625,0.4375,0.4375
216,0.5,0.5,0.375,0.5,0.40625,0.4375
217,0.0,0.25,0.25,0.25,0.40625,0.484375
218,0.5,0.5,0.5,0.5625,0.4375,0.46875
219,0.5,0.25,0.5,0.5625,0.625,0.5625
220,0.0,0.25,0.125,0.3125,0.46875,0.4375
221,0.0,0.25,0.375,0.375,0.4375,0.4375
222,1.0,0.75,0.75,0.6875,0.59375,0.65625
223,0.0,0.25,0.25,0.5625,0.5625,0.5
224,1.0,1.0,1.0,0.8125,0.71875,0.578125
225,1.0,0.5,0.75,0.6875,0.5,0.609375
226,1.0,0.5,0.5,0.5,0.5,0.578125
227,1.0,1.0,1.0,0.8125,0.625,0.609375
228,1.0,1.0,0.75,0.6875,0.71875,0.65625
229,0.5,0.5,0.5,0.5,0.53125,0.578125
230,0.0,0.25,0.5,0.5,0.5,0.46875
231,1.0,0.75,0.5,0.5,0.46875,0.421875
232,1.0,0.5,0.5,0.5,0.46875,0.5
233,0.5,0.25,0.375,0.4375,0.4375,0.515625
234,0.0,0.25,0.625,0.5625,0.46875,0.453125
235,1.0,0.75,0.875,0.75,0.625,0.671875
236,1.0,0.5,0.5,0.5,0.59375,0.5625
237,1.0,1.0,0.75,0.6875,0.75,0.640625
238,0.5,0.5,0.375,0.3125,0.46875,0.5625
239,0.5,0.5,0.625,0.5625,0.5625,0.5625
240,0.5,0.5,0.625,0.5625,0.5625,0.59375
241,1.0,0.75,0.5,0.625,0.625,0.46875
242,0.0,0.5,0.5,0.4375,0.4375,0.453125
243,0.5,0.25,0.25,0.4375,0.4375,0.484375
244,0.5,0.25,0.25,0.25,0.4375,0.359375
245,0.0,0.5,0.625,0.5,0.5,0.578125
246,0.5,0.75,0.625,0.5625,0.5,0.46875
247,0.5,0.75,0.625,0.625,0.625,0.5625
248,0.5,0.5,0.375,0.625,0.625,0.5625
249,1.0,1.0,0.75,0.5625,0.40625,0.421875
250,1.0,0.5,0.5,0.5625,0.4375,0.34375
251,1.0,0.75,0.75,0.5,0.46875,0.5
252,0.5,0.75,0.875,0.625,0.625,0.515625
253,0.0,0.0,0.375,0.25,0.375,0.390625
254,0.0,0.25,0.25,0.4375,0.46875,0.484375
255,0.0,0.5,0.375,0.5,0.53125,0.46875
256,0.0,0.25,0.25,0.375,0.5,0.546875
257,1.0,0.75,0.875,0.75,0.5625,0.625
258,0.5,0.5,0.625,0.5,0.375,0.46875
259,1.0,0.75,0.75,0.6875,0.6875,0.578125
260,0.5,0.5,0.375,0.5,0.5625,0.578125
261,0.5,0.25,0.5,0.4375,0.4375,0.4375
262,0.0,0.25,0.375,0.375,0.53125,0.453125
263,0.5,0.5,0.5,0.5625,0.5,0.390625
264,0.5,0.5,0.75,0.6875,0.4375,0.390625
265,0.5,0.5,0.75,0.6875,0.625,0.578125
266,1.0,0.5,0.375,0.3125,0.4375,0.453125
267,1.0,1.0,0.75,0.5625,0.59375,0.65625
268,0.5,0.75,0.625,0.5625,0.5,0.5625
269,0.5,0.75,0.625,0.5625,0.53125,0.5
270,0.5,0.75,0.625,0.5625,0.59375,0.53125
271,0.5,0.5,0.5,0.4375,0.46875,0.46875
272,0.5,0.5,0.625,0.4375,0.5625,0.484375
273,0.5,0.5,0.5,0.3125,0.28125,0.375
274,0.0,0.25,0.625,0.5625,0.625,0.546875
275,1.0,0.75,0.625,0.625,0.625,0.578125
276,0.0,0.0,0.0,0.1875,0.3125,0.40625
277,0.5,0.25,0.125,0.3125,0.4375,0.546875
278,0.5,0.5,0.25,0.375,0.40625,0.53125
279,0.5,0.75,0.75,0.6875,0.59375,0.5625
280,0.0,0.25,0.375,0.375,0.5,0.421875
281,1.0,1.0,0.75,0.5,0.40625,0.515625
282,1.0,0.75,0.375,0.5,0.5,0.484375
283,0.0,0.25,0.375,0.3125,0.46875,0.5
284,1.0,0.5,0.375,0.5,0.53125,0.484375
285,0.5,0.5,0.5,0.5,0.59375,0.515625
286,0.5,0.25,0.375,0.3125,0.4375,0.375
287,0.5,0.5,0.5,0.4375,0.40625,0.5
288,1.0,0.75,0.375,0.375,0.46875,0.46875
289,0.0,0.0,0.125,0.3125,0.46875,0.453125
290,1.0,0.75,0.75,0.5,0.59375,0.578125
291,0.5,0.5,0.75,0.6875,0.65625,0.609375
292,1.0,1.0,0.875,0.5625,0.5625,0.53125
293,0.5,0.5,0.625,0.625,0.53125,0.53125
294,0.5,0.5,0.625,0.5,0.4375,0.40625
295,0.5,0.75,0.5,0.625,0.53125,0.53125
296,1.0,0.75,0.75,0.5625,0.5,0.5
297,0.5,0.25,0.5,0.625,0.625,0.53125
298,0.0,0.25,0.375,0.375,0.4375,0.359375
299,0.0,0.25,0.375,0.5625,0.625,0.5
300,0.0,0.5,0.375,0.5,0.4375,0.53125
301,0.5,0.5,0.5,0.5625,0.46875,0.515625
302,0.5,0.5,0.5,0.5,0.46875,0.484375
303,1.0,0.75,0.75,0.5625,0.65625,0.671875
304,1.0,0.75,0.625,0.6875,0.53125,0.5625
305,1.0,0.5,0.5,0.375,0.375,0.453125
306,0.5,0.5,0.25,0.3125,0.4375,0.46875
307,0.5,0.5,0.375,0.375,0.46875,0.46875
308,0.0,0.0,0.125,0.3125,0.34375,0.46875
309,0.0,0.25,0.5,0.5,0.4375,0.375
310,0.5,0.5,0.5,0.4375,0.375,0.453125
311,0.5,0.5,0.5,0.4375,0.53125,0.484375
312,1.0,1.0,0.75,0.625,0.53125,0.5
313,0.5,0.5,0.625,0.5625,0.5,0.453125
314,0.5,0.5,0.625,0.5,0.5,0.484375
315,1.0,0.75,0.625,0.4375,0.5,0.4375
316,0.5,0.5,0.625,0.5625,0.59375,0.578125
317,0.0,0.0,0.25,0.3125,0.34375,0.453125
318,1.0,0.5,0.375,0.6875,0.5,0.484375
319,0.5,0.5,0.25,0.4375,0.4375,0.484375
320,0.5,0.25,0.5,0.625,0.6875,0.609375
321,0.5,0.5,0.625,0.5,0.53125,0.5625
322,0.5,0.75,0.625,0.375,0.46875,0.515625
323,0.5,0.5,0.375,0.4375,0.46875,0.4375
324,1.0,0.75,0.5,0.5625,0.5,0.453125
325,0.5,0.5,0.375,0.5,0.5,0.5
326,0.5,0.25,0.125,0.3125,0.46875,0.46875
327,0.0,0.25,0.25,0.4375,0.5,0.5
328,0.5,0.5,0.25,0.3125,0.46875,0.453125
329,0.0,0.5,0.375,0.5,0.4375,0.5625
330,0.5,0.5,0.5,0.5625,0.59375,0.5625
331,0.5,0.5,0.625,0.375,0.46875,0.484375
332,0.0,0.0,0.375,0.5,0.5625,0.4375
333,0.5,0.25,0.25,0.375,0.46875,0.453125
334,0.5,0.5,0.5,0.4375,0.46875,0.484375
335,0.0,0.25,0.5,0.375,0.40625,0.453125
336,1.0,0.75,0.625,0.5,0.40625,0.4375
337,0.0,0.5,0.375,0.4375,0.5625,0.578125
338,1.0,1.0,0.875,0.625,0.5625,0.53125
339,0.5,0.25,0.25,0.4375,0.40625,0.5
340,1.0,0.75,0.75,0.5,0.4375,0.5
341,0.0,0.25,0.625,0.625,0.59375,0.5
342,0.5,0.25,0.625,0.5625,0.4375,0.4375
343,0.5,0.5,0.625,0.4375,0.53125,0.4375
344,0.5,0.75,0.75,0.6875,0.5625,0.53125
345,0.0,0.25,0.625,0.5625,0.5,0.453125
346,0.5,0.75,0.5,0.4375,0.5625,0.453125
347,1.0,0.5,0.5,0.6875,0.5625,0.515625
348,0.5,0.5,0.625,0.625,0.59375,0.53125
349,0.5,0.5,0.5,0.5625,0.5,0.46875
350,0.0,0.0,0.0,0.375,0.40625,0.421875
351,1.0,0.75,0.5,0.4375,0.40625,0.484375
352,1.0,0.75,0.5,0.5,0.59375,0.53125
353,0.0,0.0,0.125,0.3125,0.4375,0.421875
354,0.5,0.25,0.375,0.375,0.375,0.5
355,1.0,0.75,0.625,0.625,0.59375,0.484375
356,0.0,0.25,0.375,0.4375,0.46875,0.484375
357,1.0,0.5,0.5,0.3125,0.5,0.53125
358,0.5,0.5,0.5,0.5,0.53125,0.53125
359,0.0,0.0,0.125,0.4375,0.5,0.46875
360,1.0,0.75,0.5,0.5625,0.5625,0.4375
361,1.0,0.75,0.625,0.5625,0.625,0.453125
362,0.5,0.5,0.375,0.5,0.4375,0.515625
363,0.5,0.5,0.5,0.4375,0.4375,0.515625
364,0.5,0.75,0.875,0.5625,0.5,0.453125
365,0.0,0.25,0.25,0.3125,0.5,0.5
366,1.0,1.0,0.875,0.5,0.5,0.421875
367,0.5,0.5,0.75,0.75,0.4375,0.53125
368,0.5,0.5,0.5,0.5,0.59375,0.5625
369,1.0,0.75,0.75,0.75,0.8125,0.5625
370,0.0,0.25,0.125,0.375,0.40625,0.46875
371,0.5,0.5,0.375,0.4375,0.46875,0.46875
372,1.0,0.5,0.25,0.375,0.4375,0.421875
373,1.0,1.0,0.625,0.4375,0.4375,0.4375
374,0.0,0.25,0.5,0.5625,0.59375,0.578125
375,0.5,0.25,0.375,0.625,0.71875,0.625
376,0.0,0.0,0.375,0.5,0.4375,0.453125
377,0.5,0.25,0.25,0.375,0.40625,0.421875
378,0.5,0.75,0.625,0.625,0.59375,0.578125
379,1.0,1.0,0.625,0.6875,0.5625,0.53125
380,1.0,0.75,0.75,0.6875,0.59375,0.53125
381,0.0,0.25,0.25,0.4375,0.375,0.390625
382,0.5,0.25,0.25,0.375,0.4375,0.515625
383,1.0,0.75,0.625,0.6875,0.6875,0.59375
384,0.0,0.25,0.25,0.375,0.4375,0.515625
385,0.5,0.5,0.375,0.5625,0.5,0.484375
386,1.0,0.75,0.625,0.5625,0.5,0.515625
387,1.0,0.75,0.625,0.375,0.40625,0.4375
388,1.0,0.75,0.5,0.375,0.34375,0.40625
389,0.5,0.25,0.25,0.5625,0.5625,0.5
390,0.5,0.5,0.5,0.625,0.53125,0.53125
391,1.0,1.0,0.5,0.5,0.5,0.5
392,0.0,0.5,0.5,0.625,0.53125,0.546875
393,0.5,0.5,0.625,0.4375,0.46875,0.546875
394,0.5,0.5,0.5,0.375,0.375,0.421875
395,0.0,0.5,0.625,0.5,0.53125,0.5
396,0.0,0.0,0.375,0.5625,0.46875,0.46875
397,0.0,0.0,0.125,0.25,0.34375,0.484375
398,0.5,0.75,0.875,0.6875,0.5625,0.53125
399,1.0,1.0,0.875,0.6875,0.625,0.59375
400,1.0,1.0,0.625,0.5625,0.5,0.546875
401,0.5,0.5,0.75,0.625,0.59375,0.546875
402,0.0,0.25,0.375,0.375,0.40625,0.375
403,0.0,0.25,0.375,0.5625,0.59375,0.46875
404,1.0,0.75,0.75,0.5,0.4375,0.46875
405,0.5,0.75,0.75,0.5625,0.5625,0.4375
406,1.0,1.0,1.0,1.0,0.75,0.625
407,0.5,0.25,0.25,0.375,0.5,0.4375
408,1.0,0.75,0.625,0.4375,0.46875,0.59375
409,0.5,0.25,0.25,0.375,0.46875,0.453125
410,1.0,0.5,0.5,0.5625,0.625,0.5625
411,0.5,0.5,0.5,0.625,0.5,0.53125
412,0.5,0.5,0.375,0.375,0.4375,0.578125
413,1.0,0.5,0.5,0.4375,0.59375,0.5
414,0.5,0.25,0.5,0.5,0.4375,0.453125
415,0.5,0.75,0.625,0.5,0.4375,0.453125
416,0.0,0.25,0.5,0.625,0.59375,0.515625
417,1.0,0.75,0.625,0.5625,0.5625,0.484375
418,0.5,0.5,0.5,0.5625,0.59375,0.609375
419,1.0,0.75,0.625,0.625,0.53125,0.484375
420,1.0,0.75,0.875,0.625,0.4375,0.390625
421,0.0,0.25,0.375,0.5625,0.53125,0.453125
422,0.5,0.5,0.625,0.4375,0.4375,0.421875
423,0.5,0.75,0.375,0.625,0.65625,0.609375
424,1.0,0.75,0.375,0.5,0.46875,0.5
425,0.0,0.25,0.375,0.4375,0.40625,0.40625
426,0.5,0.75,0.5,0.3125,0.4375,0.390625
427,0.0,0.5,0.375,0.4375,0.375,0.359375
428,0.0,0.25,0.375,0.4375,0.53125,0.453125
429,1.0,0.75,0.5,0.625,0.5625,0.59375
430,0.5,0.75,0.625,0.5,0.40625,0.359375
431,0.5,0.25,0.375,0.4375,0.5,0.453125
432,1.0,1.0,0.875,0.875,0.6875,0.625
433,0.5,0.25,0.375,0.4375,0.59375,0.5625
434,1.0,0.5,0.5,0.6875,0.59375,0.578125
435,0.0,0.25,0.375,0.3125,0.40625,0.4375
436,1.0,0.5,0.5,0.5,0.53125,0.578125
437,0.5,0.5,0.5,0.5,0.4375,0.53125
438,0.5,0.5,0.375,0.3125,0.34375,0.4375
439,0.5,0.25,0.375,0.4375,0.53125,0.4375
440,0.5,0.5,0.75,0.5625,0.5,0.46875
441,1.0,1.0,0.5,0.625,0.46875,0.5
442,0.0,0.0,0.125,0.1875,0.375,0.375
443,0.0,0.25,0.375,0.375,0.46875,0.390625
444,1.0,1.0,0.625,0.375,0.5625,0.625
445,0.0,0.25,0.125,0.3125,0.5,0.453125
446,0.0,0.0,0.375,0.5625,0.5625,0.59375
447,0.0,0.25,0.625,0.4375,0.46875,0.46875
448,0.5,0.25,0.25,0.5,0.34375,0.359375
449,0.5,0.5,0.625,0.625,0.625,0.5
450,0.5,0.5,0.375,0.3125,0.4375,0.40625
451,0.5,0.5,0.625,0.3125,0.3125,0.359375
452,0.0,0.5,0.625,0.5625,0.5625,0.515625
453,1.0,0.75,0.875,0.8125,0.6875,0.578125
454,0.5,0.75,0.75,0.625,0.5625,0.53125
455,0.5,0.75,0.75,0.5625,0.59375,0.609375
456,0.0,0.0,0.375,0.5625,0.5,0.515625
457,1.0,0.5,0.625,0.5,0.5625,0.515625
458,0.5,0.5,0.5,0.5,0.46875,0.421875
459,1.0,0.5,0.375,0.375,0.34375,0.453125
460,1.0,0.75,0.625,0.4375,0.5,0.5
461,0.5,0.25,0.25,0.5,0.46875,0.421875
462,0.5,0.5,0.25,0.375,0.46875,0.53125
463,0.0,0.25,0.5,0.4375,0.40625,0.4375
464,0.5,0.5,0.625,0.5,0.5,0.546875
465,0.5,0.5,0.5,0.625,0.40625,0.421875
466,0.5,0.75,0.625,0.625,0.5625,0.5
467,0.0,0.25,0.375,0.5625,0.4375,0.484375
468,0.0,0.25,0.25,0.3125,0.40625,0.390625
469,0.0,0.25,0.5,0.625,0.5,0.578125
470,0.5,0.5,0.75,0.5,0.53125,0.5625
471,1.0,0.75,0.875,0.5,0.53125,0.484375
472,0.0,0.25,0.375,0.375,0.4375,0.4375
473,0.5,0.5,0.5,0.4375,0.375,0.484375
474,0.5,0.25,0.25,0.4375,0.375,0.453125
475,0.5,0.5,0.75,0.625,0.5625,0.5625
476,0.5,0.5,0.5,0.375,0.59375,0.53125
477,0.5,0.75,0.625,0.5625,0.5625,0.5
478,0.5,0.25,0.5,0.5625,0.53125,0.46875
479,0.5,0.25,0.5,0.5,0.53125,0.4375
480,0.0,0.25,0.25,0.5625,0.53125,0.484375
481,0.5,0.5,0.375,0.5,0.4375,0.46875
482,1.0,0.5,0.375,0.4375,0.4375,0.453125
483,0.5,0.5,0.625,0.5,0.34375,0.40625
484,0.5,0.25,0.125,0.5,0.5625,0.46875
485,1.0,0.75,0.5,0.625,0.59375,0.59375
486,0.5,0.75,0.75,0.6875,0.6875,0.515625
487,0.5,0.25,0.375,0.4375,0.40625,0.390625
488,1.0,0.5,0.625,0.6875,0.5625,0.578125
489,0.5,0.5,0.25,0.4375,0.3125,0.328125
490,0.5,0.75,0.625,0.625,0.625,0.578125
491,1.0,0.5,0.5,0.3125,0.375,0.328125
492,1.0,0.5,0.625,0.4375,0.46875,0.453125
493,0.5,0.25,0.25,0.4375,0.53125,0.5
494,0.5,0.5,0.5,0.5,0.65625,0.625
495,0.5,0.5,0.75,0.625,0.5625,0.53125
