,0,1,2,3,4,5
51,0.5,0.5,0.5,0.5625,0.53125,0.5625
52,0.5,0.5,0.5,0.5,0.40625,0.359375
53,1.0,1.0,0.75,0.5,0.5625,0.5625
54,0.5,0.5,0.75,0.625,0.71875,0.640625
55,0.5,0.75,0.375,0.375,0.40625,0.390625
56,0.5,0.75,0.875,0.8125,0.6875,0.609375
57,1.0,0.5,0.5,0.4375,0.53125,0.5625
58,0.5,0.5,0.625,0.5625,0.5,0.546875
59,1.0,0.75,0.5,0.375,0.40625,0.4375
60,0.5,0.5,0.5,0.4375,0.53125,0.515625
61,1.0,0.5,0.625,0.375,0.46875,0.515625
62,0.5,0.5,0.5,0.5,0.5625,0.5625
63,1.0,0.75,0.625,0.6875,0.5625,0.578125
64,1.0,0.75,0.5,0.5625,0.53125,0.515625
65,0.5,0.5,0.375,0.4375,0.375,0.390625
66,0.5,0.5,0.625,0.5625,0.5,0.546875
67,0.5,0.25,0.25,0.25,0.4375,0.40625
68,1.0,0.75,0.75,0.75,0.5,0.421875
69,0.0,0.0,0.375,0.5,0.625,0.546875
70,0.5,0.5,0.75,0.625,0.53125,0.46875
71,0.5,0.5,0.375,0.375,0.40625,0.390625
72,0.5,0.5,0.5,0.5,0.5625,0.46875
73,0.0,0.25,0.25,0.25,0.25,0.40625
74,0.5,0.5,0.5,0.5,0.5625,0.59375
75,1.0,0.5,0.375,0.375,0.375,0.453125
76,0.0,0.0,0.25,0.375,0.46875,0.53125
77,0.5,0.75,0.625,0.625,0.5,0.546875
78,1.0,0.75,0.5,0.375,0.5,0.5625
79,0.5,0.75,0.5,0.5,0.5,0.578125
80,0.0,0.25,0.25,0.4375,0.40625,0.546875
81,1.0,0.5,0.625,0.625,0.53125,0.453125
82,1.0,0.75,0.625,0.6875,0.65625,0.5
83,0.5,0.25,0.375,0.4375,0.46875,0.46875
84,0.5,0.5,0.625,0.5,0.46875,0.46875
85,0.5,0.75,0.75,0.4375,0.53125,0.515625
86,0.5,0.5,0.625,0.4375,0.40625,0.4375
87,0.0,0.25,0.25,0.4375,0.53125,0.484375
88,0.5,0.25,0.375,0.5,0.5,0.5
89,0.5,0.5,0.375,0.375,0.5,0.515625
90,0.5,0.25,0.375,0.3125,0.53125,0.546875
91,0.5,0.5,0.5,0.5625,0.625,0.59375
92,1.0,0.75,0.625,0.5,0.5625,0.5
93,0.5,0.5,0.5,0.4375,0.34375,0.40625
94,0.0,0.5,0.625,0.5625,0.53125,0.609375
95,0.5,0.5,0.625,0.75,0.71875,0.546875
96,0.5,0.5,0.25,0.1875,0.4375,0.546875
97,0.0,0.0,0.125,0.25,0.15625,0.28125
98,0.5,0.5,0.625,0.4375,0.4375,0.4375
99,0.5,0.5,0.5,0.5,0.4375,0.5
100,0.5,0.25,0.5,0.5625,0.53125,0.546875
101,1.0,0.5,0.625,0.5,0.46875,0.53125
102,1.0,0.5,0.5,0.3125,0.375,0.421875
103,0.5,0.75,0.625,0.5,0.5,0.515625
104,0.0,0.25,0.5,0.5625,0.6875,0.6875
105,0.0,0.5,0.5,0.625,0.65625,0.578125
106,1.0,0.75,0.5,0.625,0.46875,0.40625
107,0.5,0.5,0.5,0.375,0.5625,0.578125
108,0.0,0.25,0.25,0.375,0.4375,0.4375
109,0.0,0.0,0.125,0.5,0.46875,0.453125
110,0.5,0.25,0.375,0.375,0.375,0.5
111,0.5,0.25,0.25,0.5625,0.46875,0.46875
112,0.5,0.5,0.375,0.5,0.59375,0.4375
113,0.5,0.5,0.5,0.5,0.5625,0.5
114,1.0,0.75,0.5,0.3125,0.34375,0.453125
115,1.0,0.75,0.5,0.6875,0.53125,0.59375
116,1.0,0.75,0.75,0.5625,0.5625,0.546875
117,1.0,0.5,0.375,0.625,0.53125,0.546875
118,1.0,0.5,0.75,0.6875,0.625,0.515625
119,0.0,0.25,0.25,0.3125,0.375,0.390625
120,0.0,0.25,0.5,0.5625,0.375,0.375
121,0.5,0.25,0.25,0.5,0.4375,0.46875
122,0.0,0.0,0.25,0.375,0.5,0.53125
123,0.5,0.5,0.75,0.5625,0.53125,0.546875
124,0.0,0.5,0.625,0.4375,0.53125,0.46875
125,0.5,0.5,0.375,0.5,0.5,0.4375
126,1.0,0.75,0.5,0.4375,0.5,0.5
127,0.5,0.75,0.5,0.5625,0.53125,0.421875
128,1.0,1.0,0.75,0.5625,0.5,0.53125
129,0.5,0.75,0.5,0.3125,0.46875,0.453125
130,0.0,0.0,0.25,0.4375,0.46875,0.578125
131,0.0,0.5,0.5,0.625,0.71875,0.65625
132,0.5,0.5,0.625,0.4375,0.4375,0.53125
133,0.5,0.5,0.25,0.25,0.3125,0.328125
134,0.5,0.5,0.375,0.5625,0.59375,0.546875
135,1.0,0.5,0.75,0.5625,0.625,0.5625
136,0.5,0.75,0.75,0.6875,0.5625,0.5625
137,0.5,0.75,0.625,0.5625,0.5,0.53125
138,1.0,0.5,0.5,0.4375,0.5,0.515625
139,0.0,0.5,0.375,0.375,0.46875,0.5
140,0.5,0.75,0.625,0.5625,0.65625,0.5625
141,1.0,0.75,0.75,0.5,0.4375,0.40625
142,1.0,1.0,0.75,0.8125,0.59375,0.5625
143,0.0,0.25,0.375,0.4375,0.4375,0.46875
144,0.5,0.5,0.375,0.3125,0.375,0.375
145,1.0,0.5,0.5,0.3125,0.40625,0.546875
146,0.0,0.0,0.375,0.375,0.53125,0.46875
147,0.5,0.5,0.625,0.6875,0.53125,0.515625
148,1.0,0.75,0.625,0.5625,0.5625,0.546875
149,0.0,0.25,0.125,0.375,0.4375,0.515625
150,0.5,0.5,0.5,0.4375,0.34375,0.421875
151,0.5,0.75,0.625,0.5,0.375,0.5
152,0.5,0.75,0.5,0.4375,0.5,0.5625
153,1.0,1.0,0.875,0.6875,0.71875,0.609375
154,0.0,0.0,0.375,0.5,0.40625,0.46875
155,0.5,0.5,0.5,0.5625,0.59375,0.53125
156,0.5,0.5,0.75,0.6875,0.46875,0.5
157,0.0,0.25,0.25,0.4375,0.53125,0.578125
158,0.5,0.75,0.625,0.625,0.4375,0.453125
159,0.0,0.5,0.5,0.3125,0.40625,0.390625
160,0.5,0.25,0.375,0.4375,0.40625,0.453125
161,1.0,1.0,0.875,0.8125,0.5625,0.5
162,1.0,1.0,0.75,0.4375,0.5,0.4375
163,0.5,0.25,0.25,0.5,0.46875,0.484375
164,0.0,0.0,0.375,0.25,0.375,0.484375
165,0.0,0.25,0.5,0.5,0.5,0.5
166,0.5,0.5,0.5,0.4375,0.53125,0.515625
167,0.5,0.5,0.375,0.3125,0.40625,0.375
168,1.0,1.0,0.875,0.6875,0.5625,0.609375
169,1.0,0.75,0.75,0.5625,0.53125,0.453125
170,1.0,0.75,0.75,0.6875,0.4375,0.53125
171,0.5,0.25,0.25,0.4375,0.53125,0.546875
172,0.5,0.5,0.5,0.5,0.5,0.46875
173,0.5,0.75,0.5,0.5625,0.53125,0.5
174,0.5,0.5,0.375,0.5,0.5625,0.609375
175,0.0,0.0,0.125,0.3125,0.40625,0.5
176,0.5,0.75,0.625,0.6875,0.59375,0.421875
177,1.0,1.0,0.75,0.8125,0.5625,0.5625
178,0.5,0.5,0.5,0.5625,0.4375,0.46875
179,0.5,0.75,0.625,0.5625,0.625,0.59375
180,1.0,1.0,0.625,0.5625,0.53125,0.515625
181,0.5,0.75,0.5,0.625,0.5625,0.46875
182,0.5,0.25,0.25,0.375,0.3125,0.4375
183,1.0,1.0,0.875,0.75,0.59375,0.5625
184,0.5,0.25,0.25,0.4375,0.4375,0.453125
185,0.5,0.5,0.625,0.5625,0.59375,0.546875
186,0.5,0.5,0.625,0.625,0.5625,0.53125
187,0.5,0.5,0.75,0.625,0.625,0.578125
188,0.5,0.5,0.375,0.375,0.40625,0.34375
189,1.0,0.75,0.75,0.6875,0.4375,0.53125
190,0.0,0.0,0.125,0.375,0.40625,0.4375
191,1.0,0.5,0.5,0.5625,0.46875,0.515625
192,0.5,0.75,0.75,0.625,0.625,0.546875
193,1.0,0.5,0.5,0.375,0.375,0.4375
194,0.5,0.5,0.625,0.625,0.59375,0.5625
195,0.5,0.25,0.375,0.375,0.46875,0.5
196,0.0,0.0,0.25,0.375,0.4375,0.34375
197,0.5,0.5,0.25,0.375,0.46875,0.5625
198,0.5,0.75,0.625,0.5,0.5625,0.5625
199,0.0,0.25,0.375,0.1875,0.40625,0.484375
200,0.0,0.0,0.25,0.3125,0.4375,0.40625
201,0.0,0.5,0.5,0.4375,0.4375,0.515625
202,1.0,1.0,0.5,0.5625,0.46875,0.5
203,0.5,0.5,0.5,0.4375,0.46875,0.484375
204,0.0,0.0,0.125,0.375,0.40625,0.515625
205,0.5,0.5,0.375,0.3125,0.375,0.40625
206,1.0,0.5,0.375,0.5,0.4375,0.578125
207,0.0,0.25,0.5,0.6875,0.5625,0.5
208,0.5,0.5,0.375,0.5,0.625,0.546875
209,1.0,0.5,0.5,0.6875,0.5625,0.484375
210,0.5,0.5,0.375,0.4375,0.46875,0.421875
211,0.5,0.25,0.625,0.6875,0.78125,0.6875
212,1.0,0.75,0.75,0.625,0.5,0.53125
213,1.0,0.75,0.75,0.4375,0.375,0.4375
214,0.5,0.5,0.5,0.5,0.5625,0.5
215,0.5,0.5,0.375,0.5625,0.5625,0.421875
216,0.0,0.25,0.25,0.25,0.375,0.421875
217,0.5,0.25,0.25,0.1875,0.4375,0.453125
218,0.5,0.5,0.5,0.4375,0.53125,0.53125
219,0.5,0.5,0.5,0.625,0.46875,0.5
220,0.5,0.75,0.5,0.4375,0.46875,0.453125
221,0.0,0.0,0.25,0.25,0.40625,0.515625
222,0.0,0.25,0.375,0.5625,0.59375,0.546875
223,0.0,0.25,0.375,0.5625,0.53125,0.53125
224,1.0,1.0,0.625,0.4375,0.34375,0.484375
225,1.0,0.75,0.625,0.5,0.65625,0.546875
226,0.5,0.25,0.25,0.375,0.5,0.546875
227,0.0,0.5,0.75,0.6875,0.59375,0.4375
228,0.5,0.75,0.625,0.375,0.4375,0.453125
229,0.5,0.5,0.5,0.625,0.59375,0.546875
230,1.0,0.5,0.375,0.5,0.5,0.453125
231,0.5,0.5,0.5,0.5625,0.59375,0.515625
232,0.5,0.25,0.625,0.625,0.5625,0.546875
233,0.0,0.0,0.25,0.375,0.4375,0.5625
234,0.5,0.75,0.625,0.4375,0.375,0.4375
235,0.5,0.25,0.375,0.25,0.3125,0.4375
236,0.5,0.5,0.625,0.375,0.34375,0.390625
237,0.5,0.25,0.125,0.1875,0.25,0.453125
238,0.5,0.25,0.375,0.5,0.53125,0.453125
239,0.5,0.25,0.5,0.5,0.625,0.609375
240,0.0,0.5,0.375,0.4375,0.5,0.59375
241,0.5,0.5,0.625,0.625,0.53125,0.53125
242,1.0,1.0,0.625,0.5,0.40625,0.46875
243,0.0,0.5,0.5,0.4375,0.375,0.4375
244,0.5,0.5,0.5,0.4375,0.5,0.46875
245,1.0,0.75,0.5,0.5,0.5,0.515625
246,0.0,0.25,0.25,0.5,0.5,0.515625
247,0.5,0.25,0.125,0.3125,0.34375,0.328125
248,1.0,0.75,0.5,0.625,0.625,0.515625
249,0.5,0.75,0.625,0.75,0.65625,0.625
250,0.0,0.25,0.375,0.375,0.59375,0.53125
251,0.0,0.25,0.5,0.5,0.34375,0.4375
252,0.5,0.5,0.75,0.75,0.71875,0.625
253,1.0,0.75,0.625,0.4375,0.53125,0.46875
254,0.5,0.25,0.5,0.5,0.5,0.484375
255,1.0,1.0,1.0,0.5625,0.5,0.515625
256,0.5,0.5,0.625,0.5625,0.5625,0.5625
257,0.5,0.75,0.75,0.5625,0.59375,0.5
258,1.0,1.0,0.75,0.625,0.59375,0.546875
259,0.5,0.75,0.5,0.625,0.625,0.578125
260,0.5,0.75,0.625,0.5,0.4375,0.484375
261,0.0,0.25,0.25,0.375,0.46875,0.53125
262,1.0,0.75,0.625,0.4375,0.46875,0.484375
263,1.0,1.0,0.75,0.5625,0.53125,0.46875
264,0.5,0.5,0.625,0.5625,0.53125,0.546875
265,1.0,1.0,0.625,0.5625,0.5625,0.5
266,0.5,0.5,0.5,0.5,0.46875,0.421875
267,0.0,0.25,0.375,0.5,0.59375,0.484375
268,0.5,0.75,0.625,0.4375,0.40625,0.46875
269,0.5,0.75,0.75,0.75,0.59375,0.5625
270,0.5,0.25,0.625,0.75,0.6875,0.5625
271,0.0,0.25,0.375,0.375,0.4375,0.453125
272,0.5,0.75,0.625,0.5625,0.5625,0.390625
273,1.0,0.5,0.625,0.6875,0.6875,0.65625
274,1.0,1.0,0.75,0.625,0.59375,0.53125
275,0.5,0.5,0.5,0.5,0.46875,0.484375
276,0.5,0.5,0.375,0.3125,0.46875,0.5
277,1.0,1.0,0.625,0.3125,0.53125,0.484375
278,0.5,0.25,0.375,0.375,0.4375,0.546875
279,0.5,0.5,0.375,0.4375,0.53125,0.578125
280,1.0,0.75,0.625,0.5625,0.5,0.46875
281,0.5,0.5,0.5,0.4375,0.40625,0.4375
282,0.5,0.5,0.625,0.4375,0.46875,0.484375
283,0.5,0.5,0.625,0.5,0.46875,0.4375
284,1.0,1.0,1.0,0.75,0.6875,0.625
285,0.0,0.25,0.5,0.5625,0.53125,0.515625
286,0.5,0.5,0.375,0.25,0.28125,0.390625
287,0.5,0.25,0.5,0.625,0.53125,0.53125
288,0.5,0.5,0.375,0.3125,0.4375,0.421875
289,1.0,0.5,0.375,0.375,0.375,0.546875
290,0.0,0.5,0.375,0.3125,0.53125,0.46875
291,1.0,0.75,0.75,0.5625,0.5625,0.5625
292,0.5,0.5,0.5,0.375,0.5,0.46875
293,0.5,0.75,0.875,0.625,0.5625,0.640625
294,0.5,0.5,0.5,0.5,0.46875,0.375
295,0.5,0.5,0.375,0.375,0.40625,0.390625
296,0.0,0.5,0.375,0.4375,0.46875,0.4375
297,0.0,0.0,0.25,0.25,0.3125,0.40625
298,1.0,0.75,0.625,0.5625,0.46875,0.5
299,0.0,0.0,0.125,0.3125,0.34375,0.40625
300,0.0,0.0,0.125,0.3125,0.53125,0.546875
301,1.0,0.5,0.375,0.4375,0.375,0.453125
302,0.5,0.75,0.375,0.4375,0.53125,0.453125
303,0.0,0.25,0.375,0.4375,0.40625,0.5
304,0.5,0.75,0.5,0.4375,0.46875,0.5
305,0.5,0.25,0.5,0.4375,0.4375,0.53125
306,1.0,0.5,0.625,0.625,0.5625,0.484375
307,0.5,0.25,0.375,0.5,0.4375,0.5625
308,0.5,0.5,0.375,0.5,0.53125,0.546875
309,0.0,0.25,0.25,0.3125,0.375,0.40625
310,0.5,0.5,0.75,0.75,0.625,0.578125
311,1.0,0.75,0.625,0.5625,0.5625,0.578125
312,1.0,0.5,0.25,0.1875,0.25,0.359375
313,0.5,0.75,0.375,0.4375,0.46875,0.484375
314,0.5,0.5,0.625,0.5625,0.5,0.5625
315,0.0,0.5,0.375,0.4375,0.59375,0.546875
316,0.5,0.75,0.5,0.4375,0.4375,0.578125
317,0.0,0.5,0.5,0.5,0.5,0.484375
318,0.5,0.25,0.125,0.3125,0.25,0.4375
319,0.5,0.5,0.625,0.5,0.53125,0.5625
320,1.0,0.5,0.25,0.375,0.34375,0.4375
321,0.5,0.75,0.75,0.8125,0.59375,0.546875
322,0.5,0.25,0.375,0.375,0.4375,0.453125
323,1.0,0.75,0.625,0.5625,0.46875,0.53125
324,0.5,0.75,0.375,0.375,0.4375,0.515625
325,0.5,0.25,0.375,0.375,0.5,0.4375
326,0.5,0.5,0.5,0.375,0.34375,0.34375
327,0.5,0.5,0.5,0.5,0.5625,0.453125
328,1.0,0.75,0.5,0.625,0.53125,0.515625
329,0.0,0.25,0.375,0.25,0.34375,0.46875
330,0.5,0.5,0.5,0.5625,0.40625,0.40625
331,0.0,0.0,0.25,0.3125,0.4375,0.53125
332,0.5,0.75,0.625,0.625,0.59375,0.578125
333,0.0,0.25,0.5,0.375,0.375,0.375
334,0.5,0.25,0.25,0.375,0.4375,0.46875
335,0.0,0.25,0.375,0.4375,0.53125,0.59375
336,0.5,0.5,0.625,0.5625,0.5,0.5625
337,0.5,0.25,0.375,0.4375,0.46875,0.46875
338,1.0,0.75,0.625,0.5625,0.59375,0.578125
339,0.5,0.5,0.5,0.5625,0.59375,0.453125
340,0.5,0.25,0.625,0.5625,0.5625,0.5625
341,0.0,0.25,0.375,0.625,0.5625,0.453125
342,0.5,0.5,0.625,0.5625,0.5,0.515625
343,0.5,0.5,0.25,0.3125,0.375,0.328125
344,0.0,0.25,0.125,0.3125,0.34375,0.421875
345,1.0,1.0,0.75,0.75,0.625,0.546875
346,0.0,0.5,0.5,0.4375,0.53125,0.53125
347,0.5,0.25,0.5,0.5,0.46875,0.515625
348,1.0,0.75,0.75,0.625,0.5,0.53125
349,0.5,0.25,0.5,0.5,0.53125,0.46875
350,0.5,0.25,0.5,0.5625,0.53125,0.5
351,0.5,0.75,0.75,0.4375,0.5,0.46875
352,0.0,0.0,0.125,0.25,0.25,0.390625
353,0.5,0.25,0.25,0.375,0.40625,0.4375
354,0.0,0.5,0.5,0.5,0.4375,0.46875
355,1.0,0.75,0.375,0.5,0.46875,0.484375
356,0.5,0.5,0.5,0.3125,0.4375,0.46875
357,0.5,0.25,0.375,0.375,0.375,0.453125
358,0.0,0.5,0.5,0.5,0.5,0.453125
359,0.5,0.75,0.875,0.625,0.5,0.453125
360,0.5,0.5,0.5,0.4375,0.53125,0.578125
361,1.0,0.75,0.375,0.4375,0.53125,0.453125
362,1.0,0.75,0.75,0.75,0.625,0.671875
363,1.0,1.0,0.625,0.5625,0.53125,0.5
364,0.5,0.25,0.5,0.5625,0.625,0.625
365,0.5,0.5,0.5,0.5625,0.625,0.484375
366,0.0,0.25,0.375,0.375,0.4375,0.46875
367,0.0,0.25,0.625,0.625,0.46875,0.5
368,0.5,0.75,0.75,0.6875,0.59375,0.609375
369,0.5,0.5,0.25,0.4375,0.34375,0.40625
370,0.5,0.25,0.5,0.4375,0.53125,0.484375
371,0.5,0.5,0.5,0.375,0.46875,0.5
372,0.5,0.5,0.25,0.375,0.375,0.390625
373,1.0,1.0,0.875,0.8125,0.46875,0.46875
374,0.5,0.75,0.625,0.5625,0.4375,0.484375
375,0.5,0.25,0.125,0.5,0.4375,0.5
376,0.5,0.75,0.75,0.6875,0.53125,0.515625
377,0.5,0.5,0.375,0.4375,0.4375,0.4375
378,0.0,0.25,0.5,0.5625,0.5,0.46875
379,0.0,0.0,0.25,0.4375,0.46875,0.453125
380,0.5,0.75,0.875,0.625,0.59375,0.546875
381,0.5,0.25,0.375,0.5,0.59375,0.546875
382,1.0,1.0,0.75,0.4375,0.40625,0.484375
383,0.5,0.75,0.75,0.5,0.5,0.453125
384,1.0,0.75,0.5,0.375,0.3125,0.375
385,0.5,0.25,0.375,0.4375,0.4375,0.5
386,0.0,0.25,0.375,0.4375,0.59375,0.515625
387,0.0,0.5,0.625,0.6875,0.5625,0.59375
388,0.5,0.5,0.625,0.5625,0.53125,0.53125
389,0.5,0.75,0.625,0.625,0.46875,0.421875
390,0.5,0.25,0.5,0.5625,0.53125,0.546875
391,0.5,0.25,0.375,0.3125,0.3125,0.421875
392,0.0,0.0,0.25,0.25,0.34375,0.34375
393,0.5,0.5,0.625,0.6875,0.6875,0.5625
394,0.5,0.5,0.75,0.8125,0.5625,0.53125
395,0.5,0.25,0.125,0.4375,0.59375,0.484375
396,0.5,0.5,0.5,0.5,0.53125,0.484375
397,0.5,0.5,0.625,0.5625,0.4375,0.4375
398,0.5,0.75,0.375,0.4375,0.53125,0.5625
399,0.5,0.75,0.5,0.5625,0.5625,0.5
400,0.5,0.25,0.5,0.6875,0.625,0.59375
401,0.0,0.0,0.125,0.4375,0.375,0.5
402,0.0,0.25,0.375,0.4375,0.5,0.453125
403,0.5,0.25,0.375,0.5,0.5,0.53125
404,0.0,0.5,0.5,0.5625,0.5625,0.515625
405,0.5,0.5,0.5,0.375,0.4375,0.421875
406,0.0,0.0,0.125,0.4375,0.40625,0.421875
407,0.0,0.25,0.625,0.375,0.46875,0.5
408,0.5,0.75,0.5,0.5,0.5,0.546875
409,1.0,0.5,0.5,0.4375,0.5,0.5
410,0.5,0.25,0.25,0.25,0.3125,0.359375
411,0.5,0.75,0.75,0.6875,0.65625,0.59375
412,0.5,0.75,0.625,0.5625,0.53125,0.546875
413,1.0,0.75,0.5,0.5625,0.5625,0.65625
414,0.5,0.25,0.375,0.4375,0.46875,0.546875
415,0.5,0.5,0.25,0.4375,0.5,0.515625
416,0.0,0.0,0.375,0.4375,0.53125,0.609375
417,0.5,0.5,0.625,0.6875,0.5,0.5
418,0.5,0.5,0.5,0.5,0.5,0.5625
419,0.0,0.5,0.625,0.4375,0.5,0.40625
420,1.0,0.5,0.25,0.375,0.34375,0.46875
421,1.0,1.0,0.625,0.75,0.59375,0.578125
422,0.5,0.5,0.5,0.5,0.46875,0.5
423,0.5,0.5,0.625,0.5,0.59375,0.484375
424,0.5,0.25,0.375,0.4375,0.40625,0.4375
425,1.0,1.0,0.875,0.5,0.59375,0.578125
426,0.0,0.0,0.25,0.25,0.375,0.390625
427,0.5,0.25,0.25,0.4375,0.53125,0.5
428,1.0,0.5,0.75,0.625,0.5625,0.546875
429,0.5,0.5,0.375,0.4375,0.46875,0.421875
430,0.5,0.25,0.625,0.6875,0.46875,0.484375
431,0.5,0.5,0.75,0.5,0.5625,0.40625
432,0.0,0.5,0.625,0.75,0.71875,0.59375
433,0.5,0.5,0.375,0.375,0.34375,0.40625
434,0.5,0.5,0.625,0.6875,0.65625,0.65625
435,1.0,1.0,0.75,0.6875,0.53125,0.546875
436,0.0,0.0,0.0,0.25,0.5,0.53125
437,0.5,0.5,0.75,0.625,0.53125,0.53125
438,0.5,0.5,0.375,0.375,0.46875,0.5625
439,0.5,0.75,0.75,0.5,0.46875,0.390625
440,0.0,0.25,0.5,0.4375,0.5625,0.578125
441,0.5,0.5,0.625,0.625,0.625,0.578125
442,1.0,0.75,0.625,0.5,0.5625,0.46875
443,0.5,0.25,0.375,0.375,0.40625,0.4375
444,0.0,0.5,0.5,0.5,0.4375,0.515625
445,1.0,0.75,0.625,0.375,0.59375,0.4375
446,0.0,0.0,0.25,0.4375,0.4375,0.484375
447,0.5,0.25,0.5,0.375,0.5,0.546875
448,1.0,1.0,0.625,0.625,0.46875,0.5
449,0.5,0.75,0.75,0.5625,0.53125,0.5625
450,0.0,0.0,0.0,0.3125,0.375,0.5
451,0.5,0.75,0.625,0.5625,0.5625,0.453125
452,0.5,0.75,0.75,0.5,0.53125,0.578125
453,0.5,0.5,0.375,0.5,0.4375,0.46875
454,0.5,0.5,0.5,0.5625,0.625,0.546875
455,0.0,0.0,0.125,0.4375,0.4375,0.46875
456,1.0,1.0,1.0,0.8125,0.65625,0.640625
457,1.0,0.75,0.75,0.5,0.5,0.5
458,0.5,0.5,0.625,0.4375,0.59375,0.5625
459,0.5,0.5,0.5,0.4375,0.46875,0.46875
460,0.5,0.5,0.5,0.5,0.5,0.484375
461,0.5,0.75,0.75,0.5,0.5625,0.546875
462,0.5,0.25,0.25,0.4375,0.5625,0.5625
463,0.5,0.75,0.5,0.375,0.5,0.546875
464,1.0,0.5,0.5,0.5625,0.625,0.5625
465,0.5,0.75,0.625,0.625,0.5625,0.53125
466,0.5,0.5,0.75,0.6875,0.46875,0.59375
467,0.0,0.5,0.25,0.4375,0.5,0.53125
468,0.5,0.5,0.375,0.5,0.5,0.484375
469,0.0,0.0,0.375,0.25,0.3125,0.234375
470,0.0,0.5,0.25,0.5,0.53125,0.546875
471,0.5,0.25,0.5,0.5625,0.6875,0.625
472,1.0,0.75,0.375,0.375,0.5,0.4375
473,0.0,0.25,0.625,0.4375,0.4375,0.546875
474,0.5,0.5,0.5,0.75,0.71875,0.640625
475,0.5,0.75,0.625,0.6875,0.5,0.5
476,0.0,0.5,0.625,0.5,0.46875,0.40625
477,0.5,0.5,0.375,0.5,0.5,0.484375
478,0.5,0.5,0.375,0.5,0.46875,0.5
479,0.5,0.5,0.625,0.5625,0.5625,0.53125
480,0.5,0.5,0.375,0.625,0.5,0.53125
481,0.5,0.25,0.5,0.375,0.4375,0.453125
482,0.5,0.5,0.25,0.375,0.40625,0.515625
483,0.5,0.75,0.875,0.75,0.65625,0.625
484,0.0,0.5,0.625,0.5625,0.5625,0.46875
485,1.0,1.0,0.875,0.9375,0.65625,0.5625
486,0.0,0.0,0.25,0.3125,0.3125,0.4375
487,0.5,0.75,0.375,0.3125,0.34375,0.390625
488,1.0,0.75,0.5,0.375,0.5625,0.484375
489,0.5,0.75,0.625,0.625,0.5625,0.546875
490,1.0,0.5,0.25,0.375,0.5,0.546875
491,1.0,1.0,0.75,0.8125,0.75,0.671875
492,0.5,0.5,0.5,0.5625,0.5,0.515625
493,0.5,0.75,0.75,0.625,0.4375,0.46875
494,1.0,1.0,0.625,0.625,0.53125,0.484375
495,0.0,0.5,0.5,0.4375,0.40625,0.546875
